code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
484,MEX,Mexico,2008,98.8,34.41,29.95,37,74.21,51.35,60.05,27.12,73.66,19.87,10.94,85.2,82.31,61.8,66.37,96.56,75.9,80,33.28,37.45,49.94,85.89,74.21,42.17,54.98,61.87,51.35,22.11,19.87,37.45,67.42,44.61,53.74
498,MDA,Moldova,2008,98.2,36.49,100,NA,74.45,63.16,81.55,49.64,90,100,NA,87.6,NA,7.51,7.14,82.89,58.27,48,NA,34.15,58.64,76.26,74.45,47.56,74,7.51,63.16,-911,100,34.15,66.09,44.34,53.04
496,MNG,Mongolia,2008,85.4,12.85,100,100,63.65,25.06,69.66,9.81,54.19,0,NA,27.4,NA,69.27,59.41,100,100,76,NA,19.8,31.07,75.8,63.65,21.96,88,73.25,25.06,-911,0,19.8,53.8,37.7,44.14
499,MNE,Montenegro,2008,100,46.29,100,NA,98.57,47.4,45.27,51.33,41.59,100,0,70.6,0,77.82,77,84.18,62.59,64,0,5.1,73.63,72.46,98.57,59.96,82,51.6,47.4,0,100,5.1,76.99,40.13,54.87
504,MAR,Morocco,2008,93.4,22.69,7.21,NA,61.71,49.4,45.9,44.54,59.1,100,17.83,96.6,61.05,25.39,19.65,100,98.2,84,17.61,39.39,28.69,98.27,61.71,25.69,45.61,35.36,49.4,17.72,100,39.39,61.89,45.09,51.81
508,MOZ,Mozambique,2008,13.4,0.95,42.35,0,20.13,NA,NA,NA,NA,3.99,6.43,4.4,66.38,90.84,95.44,100,100,84,44.02,2.5,3.71,68.13,20.13,2.33,63.18,63.17,-911,25.22,3.99,2.5,30.2,30,30.08
104,MMR,Myanmar,2008,48.6,25.56,100,0,43.41,NA,NA,NA,NA,24.47,0,7.4,52.61,36.02,25.86,90.46,73.74,60,0,0,26.47,57.2,43.41,26.02,80,28.62,-911,0,24.47,0,42.21,18.14,27.77
516,NAM,Namibia,2008,42.6,5,100,NA,49.7,0.54,9.29,0,0,NA,15.73,43.4,41.24,100,100,100,99.64,12,33.15,13,47.35,81.01,49.7,26.18,56,80.41,0.54,24.44,-911,13,52.3,31.92,40.07
524,NPL,Nepal,2008,75.4,5.01,100,NA,50.26,NA,NA,NA,NA,63.12,NA,19,NA,61.79,42.63,34.23,0.36,84,NA,0,33.38,17.86,50.26,19.2,92,61.79,-911,-911,63.12,0,29.11,40.55,35.97
528,NLD,Netherlands,2008,100,100,27.19,NA,99.34,53.32,51.32,23.74,57.54,33.76,0,95,84.08,86.47,86.47,76.96,50.72,96,0,98.82,100,74.23,99.34,100,61.59,85.67,53.32,0,33.76,98.82,91.19,65.91,76.02
554,NZL,New Zealand,2008,100,42.55,66.8,36,93.35,62.94,63.47,35.01,63.15,100,11.72,95,100,83.93,84.27,100,100,96,0,77.9,100,98.33,93.35,71.28,81.4,76.05,62.94,5.86,100,77.9,87.65,68.88,76.39
558,NIC,Nicaragua,2008,73.8,12.76,100,NA,71.51,46.82,51.87,37.24,65.96,0,23.08,44,92.01,91.1,91.91,100,100,76,34.66,8.4,33.09,81.33,71.51,22.93,88,91.67,46.82,28.87,0,8.4,58.59,44.01,49.84
562,NER,Niger,2008,8.6,0,100,NA,8.96,NA,NA,NA,NA,NA,NA,3.6,NA,41.56,36.55,100,99.28,56,NA,0,5.03,67.63,8.96,2.51,78,41.56,-911,-911,-911,0,26.37,25.98,26.14
566,NGA,Nigeria,2008,47.4,5.06,100,50,18.61,70.55,90,90,31.66,29.16,28.22,26.4,45.96,75.96,58.22,100,86.33,84,23.14,1.08,10.72,70.91,18.61,7.89,92,57.54,70.55,25.68,29.16,1.08,32.47,42.38,38.41
578,NOR,Norway,2008,100,100,1.75,NA,100,75.65,65.82,15.48,95.33,32.52,12.71,95,58.9,74.65,75.85,100,100,92,26.9,77.05,100,98.33,100,100,46.88,69.8,75.65,19.81,32.52,77.05,99.44,63.2,77.7
512,OMN,Oman,2008,93.4,63.06,NA,0,85.33,21.64,0,67.9,49.9,NA,11.02,95,53.4,61.74,53.99,100,91.73,24,37.63,13.4,42.51,95.58,85.33,52.79,24,42.28,21.64,24.32,-911,13.4,77.9,25.52,46.47
586,PAK,Pakistan,2008,88.8,10,100,0,62.58,44.33,38.83,43.56,45.87,43.06,8.05,34,56.2,58.4,51.11,30.64,0,48,24.85,3.52,43.84,21.55,62.58,26.92,74,41.43,44.33,16.45,43.06,3.52,37.02,31.97,33.99
585,PLW,Palau,2008,55.4,100,NA,NA,74.01,1.02,2.42,0,NA,NA,6.98,99.8,0,65.92,65.92,100,100,4,100,40,56.84,99.93,74.01,78.42,4,43.95,1.02,53.49,-911,40,84.12,29.77,51.51
591,PAN,Panama,2008,87.4,23.16,NA,100,70.55,52.82,71.48,32.83,60.36,14.35,24.11,81.6,78.87,92.44,76.52,100,100,96,36.01,20.15,52.01,93.87,70.55,37.59,96,86.96,52.82,30.06,14.35,20.15,67.33,49.22,56.47
598,PNG,Papua New Guinea,2008,14.2,1.23,100,14,44.53,89.98,78.61,90,NA,45.05,25.23,25,61.97,14.23,12.52,100,99.64,12,78.57,0,0.95,74.88,44.53,1.09,56,25.68,89.98,51.9,45.05,0,40.17,41.41,40.91
600,PRY,Paraguay,2008,96,23.28,100,NA,63,44.09,46.91,16.3,98.84,0,NA,50.8,NA,31.2,31.46,100,100,84,NA,0.16,35.21,83.6,63,29.24,92,31.2,44.09,-911,0,0.16,58.61,26.07,39.09
604,PER,Peru,2008,82.4,22.57,100,56,51.73,16.71,41.91,23.2,0,32.52,26.26,61.6,66.05,79.01,65.97,100,85.25,84,36.03,20.98,32.06,82.28,51.73,27.31,92,66.76,16.71,31.14,32.52,20.98,53.77,37.08,43.76
608,PHL,Philippines,2008,80.6,24.87,100,40,60.89,35.73,78.85,30.28,46.15,31.35,18.41,49.4,78.06,63.89,76.24,100,94.96,72,26.54,0.53,46.34,81.45,60.89,35.6,86,64.55,35.73,22.48,31.35,0.53,59.31,34.88,44.66
616,POL,Poland,2008,100,44.95,26.54,NA,97.29,60.53,77.14,46.79,48.99,58.94,16.67,96,75.28,100,100,72.93,45.32,96,36.38,60.73,73.66,71.42,97.29,59.31,61.27,91.76,60.53,26.52,58.94,60.73,76,64.86,69.32
620,PRT,Portugal,2008,100,100,27.41,100,98,80.68,78.41,50.93,90,7.75,15.74,95,58.33,50.2,48.72,100,97.84,92,41.61,70.33,86.34,97.61,98,93.17,59.71,64.31,80.68,28.68,7.75,70.33,96.26,60.46,74.78
634,QAT,Qatar,2008,93.4,100,NA,NA,88.72,70.93,61.38,79.08,90,NA,0,99.6,0,12.7,12.7,79.59,57.19,88,0,67.32,100,78.79,88.72,100,88,8.47,70.93,0,-911,67.32,89.17,45.64,63.05
642,ROU,Romania,2008,100,24.66,38.71,NA,83.57,62.82,90,60.61,51.58,45.05,0,81.4,99.26,40.13,51.12,75.72,48.56,92,0,13.05,37.99,68.56,83.57,31.32,65.35,63.51,62.82,0,45.05,13.05,61.15,42.62,50.03
643,RUS,Russia,2008,100,23.6,17.3,0,81.26,61.02,90,26.94,47.77,35.07,19.69,99.4,87.99,60.88,64.02,100,82.37,4,8.14,21.5,64.53,93.92,81.26,44.07,10.65,53.22,61.02,13.92,35.07,21.5,73.08,39.37,52.85
646,RWA,Rwanda,2008,10,15.58,100,NA,30.11,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,93.17,20,NA,0,16.44,65.06,30.11,16.01,60,56.32,-911,-911,45.05,0,37.06,33.21,34.75
682,SAU,Saudi Arabia,2008,93.4,100,NA,NA,91.73,46.63,45.83,44.12,48.49,NA,12.8,95,81.1,100,100,92.19,73.38,84,0,28.54,66.97,86.86,91.73,83.48,84,93.7,46.63,6.4,-911,28.54,87.36,52.29,66.31
686,SEN,Senegal,2008,53,11.55,22.9,NA,32.2,NA,NA,NA,NA,NA,15.44,46.2,77.21,99.49,79.36,100,100,12,21.56,2.06,18.75,82.07,32.2,15.15,17.45,85.36,-911,18.5,-911,2.06,43.14,37.81,39.94
688,SRB,Serbia,2008,100,68.22,100,NA,83.02,62.92,76.57,55.3,75.2,100,NA,66.4,NA,99.78,99.12,78.87,53.6,84,NA,8.79,87.17,66.29,83.02,77.69,92,99.78,62.92,-911,100,8.79,75.67,63.86,68.58
690,SYC,Seychelles,2008,28.4,69.52,NA,100,81.36,26.83,22.14,33.06,NA,NA,1.16,98.6,42.26,75.01,72.4,100,100,48,96.77,3.96,62.67,99.53,81.36,66.09,48,72.42,26.83,48.96,-911,3.96,82.33,36.78,55
694,SLE,Sierra Leone,2008,11.4,0,100,NA,10.06,NA,NA,NA,NA,18.52,17.87,2.6,0,25.62,4.1,100,100,12,31.38,0,7.96,67.53,10.06,3.98,56,9.91,-911,24.63,18.52,0,27.19,12.79,18.55
702,SGP,Singapore,2008,72.2,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2008,100,94.9,32.87,NA,91.47,72.48,90,39.14,53.21,21.31,NA,98.6,NA,84.33,91.11,76.44,49.28,88,NA,57.64,99.35,74.77,91.47,97.13,60.44,84.33,72.48,-911,21.31,57.64,87.79,65.29,74.29
705,SVN,Slovenia,2008,100,100,25.99,NA,100,54.59,54.68,21.68,58.47,45.05,NA,94.4,NA,100,100,86.89,64.03,92,NA,53.99,91.94,81.77,100,95.97,58.99,100,54.59,-911,45.05,53.99,92.58,66.22,76.77
90,SLB,Solomon Islands,2008,18.4,3.8,100,0,51.69,NA,NA,NA,NA,35.07,12.09,10.4,53.41,8.45,8.45,100,100,12,99.77,0,25.92,70.13,51.69,14.86,56,17.58,-911,55.93,35.07,0,45.56,21.73,31.26
706,SOM,Somalia,2008,28.4,2.41,100,0,16.65,NA,NA,NA,NA,NA,0,4.4,0,3.43,3.56,100,95.68,0,0,3.96,0,66.69,16.65,1.2,50,1.75,-911,0,-911,3.96,28.18,6.04,14.9
710,ZAF,South Africa,2008,79.6,25.25,48.5,75,40.49,49.87,52.04,56.54,38.54,100,3.5,83,66.38,38.22,42.62,100,98.2,88,0,27.86,43.6,93.73,40.49,34.42,68.25,55.55,49.87,1.75,100,27.86,56.22,46.91,50.63
410,KOR,South Korea,2008,92.4,100,5.39,NA,93.38,41.55,43.55,11.91,41.53,33.76,26.55,100,78.58,36.03,36.03,48.6,19.42,92,20.54,83.68,71.08,56.01,93.38,85.54,48.69,50.21,41.55,23.55,33.76,83.68,78.31,52.03,62.54
724,ESP,Spain,2008,100,99.73,29,NA,94.66,81.84,77.96,69.8,89.97,45.05,23.22,95,73.21,50.34,46.11,100,96.04,92,24.8,92.83,98.92,97.01,94.66,99.32,60.5,56.56,81.84,24.01,45.05,92.83,97,67.74,79.44
144,LKA,Sri Lanka,2008,84.2,42.1,100,35,80.79,54.62,76.3,49.27,64.84,33.76,31.51,24,53.45,85.21,97.14,100,93.53,84,74.87,0,40.29,72.51,80.79,41.2,92,67.7,54.62,53.19,33.76,0,64.83,43.87,52.26
736,SDN,Sudan,2008,28.2,2.43,18.4,NA,28.42,NA,NA,NA,NA,NA,1.41,18.2,40.28,5.77,2.81,100,99.64,84,42.27,0,8.9,72.61,28.42,5.66,51.2,16.29,-911,21.84,-911,0,35.57,13.56,22.36
740,SUR,Suriname,2008,100,34.86,100,NA,61.09,52.76,82.78,40.15,NA,63.12,0,86.6,83.67,57.55,83.9,100,100,72,33.45,0.01,46.57,95.53,61.09,40.72,86,75.04,52.76,16.73,63.12,0.01,65.78,44.24,52.85
748,SWZ,Swaziland,2008,34.4,14.51,100,NA,26.16,14.04,68.53,13.59,NA,52.35,NA,43,NA,17.69,17.41,100,100,16,NA,55.5,15.16,81,26.16,14.84,58,17.69,14.04,-911,52.35,55.5,40.66,33.27,36.23
752,SWE,Sweden,2008,100,100,30.52,NA,100,77.34,77.67,29.51,76.93,14.35,5.76,95,88.85,46.3,49.4,100,97.12,92,38.83,87.86,100,97.37,100,100,61.26,61.51,77.34,22.29,14.35,87.86,99.12,63.41,77.69
756,CHE,Switzerland,2008,100,100,3.84,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,97.91,99.06,89.93,69.06,92,NA,96.95,100,84.66,100,100,47.92,97.91,78.14,-911,49.65,96.95,94.89,84.01,88.36
760,SYR,Syria,2008,91.8,54.79,100,NA,80.71,59.1,35.2,69.32,39.05,3.3,0,99,63.28,3.76,3.28,71.66,43.88,84,0,82.17,41.1,71.51,80.71,47.94,92,23.44,59.1,0,3.3,82.17,66.72,46.11,54.35
999,TWN,Taiwan,2008,100,100,14.31,NA,92,57.69,64.79,46.67,48.45,49.65,15.67,100,78.86,67.65,67.65,73.37,48.56,72,34.6,4.59,100,73.98,92,100,43.15,71.39,57.69,25.14,49.65,4.59,88.66,43.05,61.3
762,TJK,Tajikistan,2008,99.8,57,100,NA,43.21,NA,NA,NA,NA,NA,NA,61,NA,24.28,33.94,83.41,60.43,52,NA,2.25,13.75,68.28,43.21,35.37,76,24.28,-911,-911,-911,2.25,48.95,18.97,30.96
834,TZA,Tanzania,2008,13.8,0,100,35,30.61,NA,NA,NA,NA,14.9,0,5.6,81.91,99.86,99.72,100,99.64,88,52.41,0.42,7.51,68.41,30.61,3.76,94,79.12,-911,26.2,14.9,0.42,34.26,38.26,36.66
764,THA,Thailand,2008,99.2,54.91,100,NA,86.23,46.05,42.41,42.91,52.4,25.34,22.94,70.6,82.35,74.55,48.19,78.7,51.8,92,16.23,16,60.48,67.03,86.23,57.7,96,68.36,46.05,19.58,25.34,16,70.32,41.89,53.26
626,TLS,Timor-Leste,2008,37.2,7.27,100,NA,45.51,NA,NA,NA,NA,31.35,19.72,8,79.51,50.89,50.89,100,100,0,98.92,0.3,14.05,69.33,45.51,10.66,50,60.43,-911,59.32,31.35,0.3,41.83,35.67,38.13
768,TGO,Togo,2008,25.8,0,100,NA,24.08,NA,NA,NA,NA,28.15,0,5.2,0,66.28,66.41,100,94.24,84,0,0,9.47,66.48,24.08,4.73,92,44.23,-911,0,28.15,0,31.77,24.63,27.48
776,TON,Tonga,2008,90.8,50.92,100,NA,71.08,41.88,7.52,43.04,NA,NA,4.76,54.4,82.09,97.2,97.2,100,100,4,78.94,27.06,83.17,84.8,71.08,67.05,52,92.16,41.88,41.85,-911,27.06,74.31,52.29,61.1
780,TTO,Trinidad and Tobago,2008,98.2,51.06,NA,100,61.45,32.54,26.96,11.34,51.79,17.88,0,98.6,45.68,96.18,92.05,100,100,96,49.16,5.25,52.98,99.53,61.45,52.02,96,83.48,32.54,24.58,17.88,5.25,71,39.36,52.02
788,TUN,Tunisia,2008,99,42.18,100,NA,88.42,54.38,66.86,47.71,66.57,100,3.9,98.8,67.02,7.4,18.81,100,98.92,76,26.76,27.77,55.73,99.24,88.42,48.95,88,31.08,54.38,15.33,100,27.77,78.87,44.24,58.09
792,TUR,Turkey,2008,100,46.08,13.41,25,62.91,46.52,55.37,40.62,43.4,52.35,20.92,95.6,75.4,13.57,14.14,89.93,69.42,88,23.02,48.93,79.73,84.98,62.91,62.9,50.7,32.03,46.52,21.97,52.35,48.93,70.27,41.84,53.21
795,TKM,Turkmenistan,2008,100,84.95,100,NA,47.22,61.67,79.84,69.25,44.76,NA,NA,99.4,NA,17.86,21.94,100,97.84,0,NA,9.8,18.17,99.08,47.22,51.56,50,17.86,61.67,-911,-911,9.8,65.95,31.04,45.01
800,UGA,Uganda,2008,13.8,5.81,100,100,27.56,NA,NA,NA,NA,4.34,NA,3.8,NA,88.24,88.6,100,96.04,16,NA,0.56,17.6,66.61,27.56,11.7,58,91.31,-911,-911,4.34,0.56,35.29,40.46,38.39
804,UKR,Ukraine,2008,99.2,57.55,100,NA,81.52,27.78,90,17.52,45.9,32.52,9.6,95.6,81.82,20.17,22.39,82.8,60.07,68,42.48,14.7,72.46,79.49,81.52,65,84,41.46,27.78,26.04,32.52,14.7,75.34,31.04,48.76
784,ARE,United Arab Emirates,2008,93.4,71.95,NA,NA,94.11,33.86,16.44,0,69.12,NA,7.14,99.4,100,94.8,94.61,90.35,67.99,92,39.24,67.06,92.77,85.91,94.11,82.36,92,96.47,33.86,23.19,-911,67.06,87.46,62.52,72.5
826,GBR,United Kingdom,2008,100,100,27.55,0,98.77,54.24,57.37,24.81,48.64,43.06,0,95,80.39,100,100,100,85.25,96,0,97.93,100,93.42,98.77,100,61.77,70.1,54.24,0,43.06,97.93,97.39,62.96,76.73
840,USA,United States of America,2008,100,92.12,43.41,44,94.22,56.45,54.67,29.84,60.18,14.35,5.87,95,100,49.58,59.81,100,83.09,80,5.28,63.66,80.2,92.7,94.22,86.16,61.7,63.35,56.45,5.57,14.35,63.66,91.02,50.94,66.98
858,URY,Uruguay,2008,98.4,77.67,52.12,NA,79.07,24.51,18.47,60.86,10.73,100,27.46,99.2,54.54,0.47,0.49,100,100,84,20.79,6.67,88.65,99.73,79.07,83.16,68.06,18.5,24.51,24.12,100,6.67,87.32,28.24,51.87
860,UZB,Uzbekistan,2008,100,100,100,NA,54.03,51.9,90,51.49,52.61,55.41,NA,87.2,NA,12.87,23.24,91.16,70.5,0,NA,0,37.22,82.95,54.03,68.61,50,12.87,51.9,-911,55.41,0,68.53,26.92,43.57
548,VUT,Vanuatu,2008,23,13.51,100,NA,65.32,NA,NA,NA,NA,74.82,12.7,16.4,33.72,24.34,24.34,100,100,12,94.63,27.06,36.3,72.13,65.32,24.91,56,27.46,-911,53.66,74.82,27.06,54.12,39.04,45.07
862,VEN,Venezuela,2008,100,48.15,100,86,68.7,43.59,47.13,19.22,57.04,33.76,9.09,99.4,85.66,100,100,100,98.92,88,28.76,14.94,49.87,99.44,68.7,49.01,94,92.92,43.59,18.93,33.76,14.94,72.38,47.83,57.65
704,VNM,Viet Nam,2008,94.6,22.65,28.5,43,61.83,44.51,3.03,46.08,41.43,17.25,12.26,40,72.93,36.46,21.17,64.83,46.76,88,25.77,0.14,43.87,50.53,61.83,33.26,58.25,43.39,44.51,19.02,17.25,0.14,48.54,28.55,36.55
887,YEM,Yemen,2008,44.2,12.84,100,NA,37.39,NA,NA,NA,NA,NA,23.73,65.8,64.21,3.29,3.29,94.99,76.98,84,36.41,0.49,7.86,79.26,37.39,10.35,92,23.59,-911,30.07,-911,0.49,42.33,20.97,29.51
894,ZMB,Zambia,2008,18.6,8.56,13.66,NA,22.9,NA,NA,NA,NA,13.28,NA,16.2,NA,100,100,100,98.2,72,NA,4.2,11.78,71.47,22.9,10.17,42.83,100,-911,-911,13.28,4.2,34.85,45.41,41.19
716,ZWE,Zimbabwe,2008,36.4,8.03,100,100,36.96,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.85,78,36.96,17.44,52,99.52,-911,-911,23.64,14.03,44.13,51.31,48.44
