code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
496,MNG,Mongolia,2011,86,13.3,100,100,65.19,25.06,69.66,9.81,54.19,0,NA,28,NA,69.27,59.41,100,100,76,NA,19.8,33.91,76,65.19,23.61,88,73.25,25.06,-911,0,19.8,54.93,37.7,44.59
499,MNE,Montenegro,2011,100,46.34,100,NA,98.67,47.4,45.27,51.33,41.59,100,0,72,0,77.82,77,88.99,71.22,72,0,5.1,73.81,77.4,98.67,60.08,86,51.6,47.4,0,100,5.1,78.72,40.33,55.68
504,MAR,Morocco,2011,99,22.92,8.71,NA,64.19,49.4,45.9,44.54,59.1,100,21.13,98,61.05,20.12,12.44,100,98.56,84,17.61,39.39,29.56,98.85,64.19,26.24,46.35,31.2,49.4,19.37,100,39.39,63.09,44.25,51.79
508,MOZ,Mozambique,2011,15,1.32,17.4,0,22.44,NA,NA,NA,NA,3.99,3.31,5,66.38,90.84,95.44,100,100,84,44.02,2.5,4.45,68.33,22.44,2.88,50.7,63.17,-911,23.67,3.99,2.5,31.22,28.96,29.86
104,MMR,Myanmar,2011,49,29.11,100,0,45.24,NA,NA,NA,NA,24.47,0,8,52.61,36.02,25.86,81.36,60.07,60,0,0,32.27,49.81,45.24,30.69,80,28.62,-911,0,24.47,0,41.91,18.14,27.65
516,NAM,Namibia,2011,44,5.28,100,NA,55,0.54,9.29,0,0,NA,16.03,45,83.16,100,100,100,98.92,12,33.15,13,51.53,81.31,55,28.4,56,94.39,0.54,24.59,-911,13,54.9,35.82,43.45
524,NPL,Nepal,2011,76,6.31,100,NA,55.19,NA,NA,NA,NA,63.12,NA,18,NA,61.79,42.63,33.33,0.72,84,NA,0,37.7,17.35,55.19,22,92,61.79,-911,-911,63.12,0,31.52,40.55,36.94
528,NLD,Netherlands,2011,100,100,34.73,NA,100,53.32,51.32,23.74,57.54,33.76,0,95,84.08,90.75,90.75,77.82,51.44,96,0,98.82,100,74.75,100,100,65.36,88.53,53.32,0,33.76,98.82,91.58,66.81,76.72
554,NZL,New Zealand,2011,100,42.55,62.98,36,93.95,62.94,63.47,35.01,63.15,100,10.84,95,100,83.93,84.27,100,100,96,0,77.9,100,98.33,93.95,71.28,79.49,76.05,62.94,5.42,100,77.9,87.85,68.74,76.39
558,NIC,Nicaragua,2011,74,12.86,100,NA,73.81,46.82,51.87,37.24,65.96,0,21.57,46,92.01,91.1,91.91,100,99.64,76,34.66,8.4,33.46,81.88,73.81,23.16,88,91.67,46.82,28.11,0,8.4,59.62,43.93,50.21
562,NER,Niger,2011,9,0,100,NA,11.26,NA,NA,NA,NA,NA,NA,4,NA,41.56,36.55,100,98.2,56,NA,0,5.86,67.4,11.26,2.93,78,41.56,-911,-911,-911,0,27.2,25.98,26.47
566,NGA,Nigeria,2011,48,4.72,100,50,20.75,70.55,90,90,31.66,29.16,33.33,26,45.96,75.96,58.22,100,87.05,84,23.14,1.08,11.61,71.02,20.75,8.17,92,57.54,70.55,28.24,29.16,1.08,33.31,42.63,38.91
578,NOR,Norway,2011,100,100,1.19,NA,100,75.65,65.82,15.48,95.33,32.52,14.86,95,60.41,76.31,78.34,100,100,92,26.9,77.05,100,98.33,100,100,46.6,71.68,75.65,20.88,32.52,77.05,99.44,63.77,78.04
512,OMN,Oman,2011,94,66.98,NA,0,88.18,21.64,0,67.9,49.9,NA,11.16,95,53.4,61.74,53.99,100,95.68,24,37.63,13.4,48.06,96.89,88.18,57.52,24,42.28,21.64,24.39,-911,13.4,80.87,25.52,47.66
586,PAK,Pakistan,2011,91,10.85,100,0,64.99,44.33,38.83,43.56,45.87,43.06,4.37,36,56.2,58.4,51.11,33.35,0,48,24.85,3.52,45.84,23.12,64.99,28.34,74,41.43,44.33,14.61,43.06,3.52,38.82,31.79,34.6
585,PLW,Palau,2011,56,100,NA,NA,75.86,1.02,2.42,0,NA,NA,0,100,0,65.92,65.92,100,100,12,100,40,58.12,100,75.86,79.06,12,43.95,1.02,50,-911,40,84.97,29.82,51.88
591,PAN,Panama,2011,88,24,NA,100,72.18,52.82,71.48,32.83,60.36,14.35,19.49,82,78.87,92.44,76.52,100,100,96,36.01,20.15,54.22,94,72.18,39.11,96,86.96,52.82,27.75,14.35,20.15,68.43,48.99,56.77
598,PNG,Papua New Guinea,2011,15,1.22,100,14,45.8,89.98,78.61,90,NA,45.05,20.45,27,61.97,14.23,12.52,100,100,12,78.57,0,1.53,75.67,45.8,1.38,56,25.68,89.98,49.51,45.05,0,40.95,41.17,41.08
600,PRY,Paraguay,2011,97,23.69,100,NA,63.47,44.09,46.91,16.3,98.84,0,NA,51,NA,31.2,31.46,100,100,84,NA,0.16,35.83,83.67,63.47,29.76,92,31.2,44.09,-911,0,0.16,58.96,26.07,39.23
604,PER,Peru,2011,85,24.24,100,58,53.89,16.71,41.91,23.2,0,32.52,23.51,64,71.7,81.32,70.37,100,88.85,84,36.03,20.98,33.91,84.28,53.89,29.07,92,70.35,16.71,29.77,32.52,20.98,55.75,37.84,45
608,PHL,Philippines,2011,83,26.31,18.75,40,62.46,35.73,78.85,30.28,46.15,31.35,19.81,50,78.56,63.89,76.24,100,95.32,72,26.54,0.53,48.38,81.77,62.46,37.35,45.38,64.67,35.73,23.18,31.35,0.53,60.53,32.95,43.98
616,POL,Poland,2011,100,44.95,33.95,NA,98.42,60.53,77.14,46.79,48.99,58.94,16.67,95,75.28,100,100,68.13,40.29,96,36.38,60.73,73.66,67.81,98.42,59.31,64.98,91.76,60.53,26.52,58.94,60.73,75.18,65.05,69.1
620,PRT,Portugal,2011,100,100,36.6,100,100,80.68,78.41,50.93,90,7.75,18.53,95,58.33,50.3,48.82,100,98.92,92,41.61,70.33,93.5,97.97,100,96.75,64.3,64.36,80.68,30.07,7.75,70.33,98.24,60.84,75.8
634,QAT,Qatar,2011,94,100,NA,NA,90.14,70.93,61.38,79.08,90,NA,0,100,0,12.7,12.7,81.17,56.47,88,0,67.32,100,79.22,90.14,100,88,8.47,70.93,0,-911,67.32,89.79,45.64,63.3
642,ROU,Romania,2011,100,24.66,52.27,NA,85.07,62.82,90,60.61,51.58,45.05,0,83,99.26,40.13,51.12,73.17,43.53,92,0,13.05,37.99,66.57,85.07,31.32,72.13,63.51,62.82,0,45.05,13.05,60.99,42.96,50.17
643,RUS,Russia,2011,100,23.4,21.87,0,82.89,61.02,90,26.94,47.77,35.07,17.32,100,88.21,61.08,64.28,99.57,80.58,12,8.14,21.5,66.93,93.38,82.89,45.17,16.93,53.39,61.02,12.73,35.07,21.5,73.81,39.6,53.29
646,RWA,Rwanda,2011,11,17.54,100,NA,34.66,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,88.85,20,NA,0,16.86,63.62,34.66,17.2,60,56.32,-911,-911,45.05,0,38.49,33.21,35.32
682,SAU,Saudi Arabia,2011,94,100,NA,NA,94.36,46.63,45.83,44.12,48.49,NA,12.87,95,81.1,100,100,91,71.22,84,0,28.54,66.97,85.74,94.36,83.48,84,93.7,46.63,6.43,-911,28.54,87.86,52.29,66.52
686,SEN,Senegal,2011,57,12.55,22.9,NA,34.97,NA,NA,NA,NA,NA,20,49,77.21,99.49,79.36,100,100,12,21.56,2.06,20.43,83,34.97,16.49,17.45,85.36,-911,20.78,-911,2.06,44.82,38.16,40.82
688,SRB,Serbia,2011,100,70.24,100,NA,84.4,62.92,76.57,55.3,75.2,100,NA,68,NA,99.78,99.12,75.43,47.48,92,NA,8.79,86.13,63.64,84.4,78.19,96,99.78,62.92,-911,100,8.79,75.41,64.08,68.61
690,SYC,Seychelles,2011,29,69.52,NA,100,83.25,26.83,22.14,33.06,NA,NA,5.56,100,42.26,75.01,72.4,100,100,48,96.77,3.96,62.67,100,83.25,66.09,48,72.42,26.83,51.16,-911,3.96,83.12,37.02,55.46
694,SLE,Sierra Leone,2011,12,0,100,NA,11.28,NA,NA,NA,NA,18.52,22.5,2,0,31.39,5.05,100,100,12,31.38,0,9.54,67.33,11.28,4.77,56,12.15,-911,26.94,18.52,0,27.79,13.84,19.42
702,SGP,Singapore,2011,73,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2011,100,94.86,39.71,NA,92.78,72.48,90,39.14,53.21,21.31,NA,100,NA,84.33,91.11,73.53,44.6,88,NA,57.64,100,72.71,92.78,97.43,63.85,84.33,72.48,-911,21.31,57.64,87.64,65.48,74.35
705,SVN,Slovenia,2011,100,100,34.86,NA,100,54.59,54.68,21.68,58.47,45.05,NA,96,NA,100,100,77.47,50,92,NA,53.99,91.92,74.49,100,95.96,63.43,100,54.59,-911,45.05,53.99,90.15,66.47,75.94
90,SLB,Solomon Islands,2011,19,4.08,100,0,54.35,NA,NA,NA,NA,35.07,9.57,10,53.41,8.45,8.45,100,100,12,99.77,0,26.18,70,54.35,15.13,56,17.58,-911,54.67,35.07,0,46.49,21.56,31.53
706,SOM,Somalia,2011,29,2.58,100,0,18.06,NA,NA,NA,NA,NA,0,5,0,3.43,3.56,100,96.04,12,0,3.96,0,67.01,18.06,1.29,56,1.75,-911,0,-911,3.96,28.79,6.5,15.42
710,ZAF,South Africa,2011,83,26.15,70.41,75,45.46,49.87,52.04,56.54,38.54,100,5.04,85,100,38.22,42.62,100,96.4,88,0,27.86,46.01,93.8,45.46,36.08,79.2,63.96,49.87,2.52,100,27.86,58.45,49.64,53.16
410,KOR,South Korea,2011,93,100,1.97,NA,95.95,41.55,43.55,11.91,41.53,33.76,23.94,100,78.58,36.3,36.3,56.45,27.7,92,20.54,83.68,71.85,61.38,95.95,85.92,46.98,50.4,41.55,22.24,33.76,83.68,81.08,51.86,63.55
724,ESP,Spain,2011,100,99.76,38.38,NA,95.77,81.84,77.96,69.8,89.97,45.05,21.69,95,73.21,50.34,46.11,100,97.12,92,24.8,92.83,98.91,97.37,95.77,99.33,65.19,56.56,81.84,23.24,45.05,92.83,97.49,67.89,79.73
144,LKA,Sri Lanka,2011,85,48.72,100,35,82.38,54.62,76.3,49.27,64.84,33.76,50,25,53.45,85.21,97.14,100,89.21,84,74.87,0,48.99,71.4,82.38,48.85,92,67.7,54.62,62.43,33.76,0,67.55,44.8,53.9
736,SDN,Sudan,2011,29,2.57,100,NA,29.62,NA,NA,NA,NA,NA,3.23,21,40.28,5.77,2.81,100,99.64,84,42.27,0,8.44,73.55,29.62,5.51,92,16.29,-911,22.75,-911,0,36.22,16.84,24.59
740,SUR,Suriname,2011,100,35.23,100,NA,63.4,52.76,82.78,40.15,NA,63.12,1.64,88,83.67,57.55,83.9,100,100,80,33.45,0.01,47.08,96,63.4,41.16,90,75.04,52.76,17.55,63.12,0.01,66.85,44.52,53.45
748,SWZ,Swaziland,2011,35,15.23,100,NA,30.06,14.04,68.53,13.59,NA,52.35,NA,45,NA,17.69,17.41,100,100,16,NA,55.5,19.45,81.67,30.06,17.34,58,17.69,14.04,-911,52.35,55.5,43.02,33.27,37.17
752,SWE,Sweden,2011,100,100,38.35,NA,100,77.34,77.67,29.51,76.93,14.35,11.76,95,89.54,47.29,50.31,100,94.96,92,38.83,87.86,100,96.65,100,100,65.18,62.38,77.34,25.3,14.35,87.86,98.88,64.12,78.03
756,CHE,Switzerland,2011,100,100,6.48,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,100,100,83.32,62.59,92,NA,96.95,100,80.3,100,100,49.24,100,78.14,-911,49.65,96.95,93.43,84.67,88.17
760,SYR,Syria,2011,93,60.45,100,NA,79.21,59.1,35.2,69.32,39.05,3.3,0,100,63.28,3.76,3.28,71.22,43.17,84,0,82.17,42.31,71.46,79.21,51.38,92,23.44,59.1,0,3.3,82.17,67.35,46.11,54.6
999,TWN,Taiwan,2011,100,100,17.93,NA,94.21,57.69,64.79,46.67,48.45,49.65,19.48,100,78.86,67.65,67.65,78.79,54.32,72,34.6,4.59,100,77.7,94.21,100,44.96,71.39,57.69,27.04,49.65,4.59,90.64,43.33,62.26
762,TJK,Tajikistan,2011,100,58.79,100,NA,43.61,NA,NA,NA,NA,NA,NA,66,NA,24.28,33.94,83.99,59.71,52,NA,2.25,14.69,69.9,43.61,36.74,76,24.28,-911,-911,-911,2.25,50.08,18.97,31.42
834,TZA,Tanzania,2011,15,0,43.74,35,34.52,NA,NA,NA,NA,14.9,0,6,81.91,99.86,99.72,100,99.28,88,52.41,0.42,7.36,68.43,34.52,3.68,65.87,79.12,-911,26.2,14.9,0.42,35.54,36.39,36.05
764,THA,Thailand,2011,100,54.7,32.26,NA,87.77,46.05,42.41,42.91,52.4,25.34,21.88,74,82.82,76.12,51.63,78.87,52.88,92,16.23,16,60.55,68.58,87.77,57.62,62.13,70.19,46.05,19.05,25.34,16,71.32,40.61,52.89
626,TLS,Timor-Leste,2011,38,7.46,100,NA,51.24,NA,NA,NA,NA,31.35,20.81,8,79.51,50.89,50.89,100,100,0,98.92,0.3,16.98,69.33,51.24,12.22,50,60.43,-911,59.87,31.35,0.3,44.26,35.74,39.15
768,TGO,Togo,2011,28,0,100,NA,25.59,NA,NA,NA,NA,28.15,0,6,0,66.28,66.41,100,94.24,84,0,0,10.37,66.75,25.59,5.18,92,44.23,-911,0,28.15,0,32.51,24.63,27.78
776,TON,Tonga,2011,92,49.6,100,NA,72.21,41.88,7.52,43.04,NA,NA,4.76,57,82.09,97.2,97.2,100,100,12,78.94,27.06,86.46,85.67,72.21,68.03,56,92.16,41.88,41.85,-911,27.06,75.3,52.51,61.63
780,TTO,Trinidad and Tobago,2011,99,51.06,NA,100,62.65,32.54,26.96,11.34,51.79,17.88,0,100,45.68,96.18,92.05,100,99.64,96,49.16,5.25,53.09,99.88,62.65,52.08,96,83.48,32.54,24.58,17.88,5.25,71.54,39.36,52.23
788,TUN,Tunisia,2011,100,45.86,100,NA,89.72,54.38,66.86,47.71,66.57,100,2.94,100,67.02,7.4,18.81,100,95.68,76,26.76,27.77,63.29,98.56,89.72,54.57,88,31.08,54.38,14.85,100,27.77,80.95,44.19,58.9
792,TUR,Turkey,2011,100,48.42,17.34,25,65.35,46.52,55.37,40.62,43.4,52.35,20.78,97,77.46,13.7,14.34,86.39,65.11,96,23.02,48.93,94.44,82.83,65.35,71.43,56.67,32.62,46.52,21.9,52.35,48.93,73.2,42.28,54.65
795,TKM,Turkmenistan,2011,100,85.14,100,NA,48.01,61.67,79.84,69.25,44.76,NA,NA,100,NA,17.86,21.94,100,97.12,0,NA,9.8,18.42,99.04,48.01,51.78,50,17.86,61.67,-911,-911,9.8,66.28,31.04,45.14
800,UGA,Uganda,2011,15,6.17,100,100,30.2,NA,NA,NA,NA,4.34,NA,4,NA,88.24,88.6,100,96.76,16,NA,0.56,21.69,66.92,30.2,13.93,58,91.31,-911,-911,4.34,0.56,37.02,40.46,39.09
804,UKR,Ukraine,2011,100,57.32,56.06,NA,82.89,27.78,90,17.52,45.9,32.52,8.11,97,81.82,20.17,22.39,83.84,61.87,68,42.48,14.7,73.31,80.9,82.89,65.31,62.03,41.46,27.78,25.3,32.52,14.7,76.37,29.87,48.47
784,ARE,United Arab Emirates,2011,94,72.13,NA,NA,95.67,33.86,16.44,0,69.12,NA,9.25,100,100,94.8,94.61,91.16,69.06,92,39.24,67.06,92.7,86.74,95.67,82.41,92,96.47,33.86,24.25,-911,67.06,88.27,62.64,72.89
826,GBR,United Kingdom,2011,100,100,36.07,0,99.86,54.24,57.37,24.81,48.64,43.06,0,95,80.43,100,100,100,91.01,96,0,97.93,100,95.34,99.86,100,66.03,70.11,54.24,0,43.06,97.93,98.4,63.18,77.27
840,USA,United States of America,2011,100,92.27,43.05,44,95.06,56.45,54.67,29.84,60.18,14.35,1.39,95,100,49.58,59.81,100,91.73,80,5.28,63.66,80.68,95.58,95.06,86.48,61.53,63.35,56.45,3.34,14.35,63.66,92.37,50.71,67.37
858,URY,Uruguay,2011,99,83.18,52.12,NA,80.04,24.51,18.47,60.86,10.73,100,19.6,100,68.49,2.67,2.68,100,100,84,20.79,6.67,95.84,100,80.04,89.51,68.06,24.62,24.51,20.19,100,6.67,89.85,29.37,53.56
860,UZB,Uzbekistan,2011,100,100,100,NA,54.75,51.9,90,51.49,52.61,55.41,NA,89,NA,12.87,23.24,88.99,66.91,0,NA,0,37.18,81.63,54.75,68.59,50,12.87,51.9,-911,55.41,0,68.33,26.92,43.48
548,VUT,Vanuatu,2011,24,15.67,100,NA,68.53,NA,NA,NA,NA,74.82,2.99,16,33.72,24.34,24.34,100,100,12,94.63,27.06,43.93,72,68.53,29.8,56,27.46,-911,48.81,74.82,27.06,56.78,38.39,45.75
862,VEN,Venezuela,2011,100,48.15,100,86,69.98,43.59,47.13,19.22,57.04,33.76,8.24,100,85.66,100,100,100,97.48,88,28.76,14.94,49.87,99.16,69.98,49.01,94,92.92,43.59,18.5,33.76,14.94,72.72,47.79,57.76
704,VNM,Viet Nam,2011,96,26.83,28.5,43,62.29,44.51,3.03,46.08,41.43,17.25,14.45,44,72.93,36.46,21.17,62.72,44.24,88,25.77,0.14,59.47,50.32,62.29,43.15,58.25,43.39,44.51,20.11,17.25,0.14,51.92,28.66,37.96
887,YEM,Yemen,2011,45,13.3,100,NA,38.64,NA,NA,NA,NA,NA,25.29,67,64.21,3.29,3.29,97.5,80.22,84,36.41,0.49,8.08,81.57,38.64,10.69,92,23.59,-911,30.85,-911,0.49,43.63,21.09,30.11
894,ZMB,Zambia,2011,19,8.71,13.66,NA,25.26,NA,NA,NA,NA,13.28,NA,17,NA,100,100,100,98.2,72,NA,4.2,13.52,71.73,25.26,11.12,42.83,100,-911,-911,13.28,4.2,36.04,45.41,41.66
716,ZWE,Zimbabwe,2011,37,8.02,100,100,42.08,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.99,78,42.08,17.5,52,99.52,-911,-911,23.64,14.03,45.86,51.31,49.13
