code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
840,USA,United States of America,2012,100,92.27,43.05,44,95.33,56.45,54.67,29.84,60.18,14.35,1.39,95,100,49.58,59.81,100,94.24,80,5.28,63.66,80.68,96.41,95.33,86.48,61.53,63.35,56.45,3.34,14.35,63.66,92.74,50.71,67.52
850,VIR,United States Virgin Islands,2012,88,65.82,NA,100,89.63,NA,NA,NA,NA,NA,NA,NA,NA,84,92.32,100,100,NA,NA,NA,100,NA,89.63,82.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,URY,Uruguay,2012,99,83.18,52.12,NA,80.39,24.51,18.47,60.86,10.73,100,19.6,100,68.49,2.67,2.68,100,100,84,20.79,6.67,95.84,100,80.39,89.51,68.06,24.62,24.51,20.19,100,6.67,89.97,29.37,53.61
860,UZB,Uzbekistan,2012,100,100,100,NA,55.07,51.9,90,51.49,52.61,55.41,NA,89,NA,12.87,23.24,85.45,63.67,0,NA,0,37.18,79.37,55.07,68.59,50,12.87,51.9,-911,55.41,0,67.68,26.92,43.23
548,VUT,Vanuatu,2012,24,15.67,100,NA,69.57,NA,NA,NA,NA,74.82,2.99,16,33.72,24.34,24.34,100,100,12,94.63,27.06,43.93,72,69.57,29.8,56,27.46,-911,48.81,74.82,27.06,57.12,38.39,45.88
862,VEN,Venezuela,2012,100,48.15,100,86,70.44,43.59,47.13,19.22,57.04,33.76,8.24,100,85.66,100,100,100,97.12,88,28.76,14.94,49.87,99.04,70.44,49.01,94,92.92,43.59,18.5,33.76,14.94,72.83,47.79,57.8
704,VNM,Viet Nam,2012,96,26.83,28.5,43,62.83,44.51,3.03,46.08,41.43,17.25,14.45,44,72.93,36.46,21.17,63.92,46.04,88,25.77,0.14,59.47,51.32,62.83,43.15,58.25,43.39,44.51,20.11,17.25,0.14,52.43,28.66,38.17
876,WLF,Wallis and Futuna Islands,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.16,1.16,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,1.16,NA,50,NA,NA,NA,NA,NA
732,ESH,Western Sahara,2012,NA,NA,NA,NA,55.76,NA,NA,NA,NA,NA,13.11,NA,NA,NA,NA,NA,NA,NA,38.05,NA,NA,NA,55.76,NA,NA,NA,NA,25.58,-911,NA,NA,NA,NA
887,YEM,Yemen,2012,45,13.3,100,NA,38.98,NA,NA,NA,NA,NA,25.29,67,64.21,3.29,3.29,97.74,80.22,84,36.41,0.49,8.08,81.65,38.98,10.69,92,23.59,-911,30.85,-911,0.49,43.77,21.09,30.16
894,ZMB,Zambia,2012,19,8.71,13.66,NA,26.17,NA,NA,NA,NA,13.28,NA,17,NA,100,100,100,96.76,72,NA,4.2,13.52,71.25,26.17,11.12,42.83,100,-911,-911,13.28,4.2,36.18,45.41,41.72
716,ZWE,Zimbabwe,2012,37,8.02,100,100,43.76,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,12,NA,14.03,26.99,78,43.76,17.5,56,99.52,-911,-911,23.64,14.03,46.42,51.62,49.54
