code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
484,MEX,Mexico,2004,98.4,30.72,100,37,72.04,51.35,60.05,27.12,73.66,19.87,10.09,83.6,80.19,59.5,63.2,92.13,71.22,80,33.25,37.45,44.34,82.32,72.04,37.53,90,59.97,51.35,21.67,19.87,37.45,63.96,45.85,53.09
498,MDA,Moldova,2004,96.6,32.94,100,NA,71.76,63.16,81.55,49.64,90,100,NA,84.8,NA,7.51,7.14,72.17,46.76,48,NA,34.15,54.19,67.91,71.76,43.57,74,7.51,63.16,-911,100,34.15,61.08,44.34,51.04
496,MNG,Mongolia,2004,84.2,12.3,100,100,59.5,25.06,69.66,9.81,54.19,0,NA,26.2,NA,69.27,59.41,100,99.64,76,NA,19.8,21.36,75.28,59.5,16.83,88,73.25,25.06,-911,0,19.8,50.54,37.7,42.83
499,MNE,Montenegro,2004,100,46.21,100,NA,96.24,47.4,45.27,51.33,41.59,100,0,67.8,0,77.82,77,90.25,70.14,60,0,5.1,73.38,76.06,96.24,59.8,80,51.6,47.4,0,100,5.1,77.37,40.03,54.96
504,MAR,Morocco,2004,82.2,21.31,2.45,NA,57.95,49.4,45.9,44.54,59.1,100,30.12,93.8,54.17,24.68,18.33,100,98.2,84,21.27,39.39,26.67,97.33,57.95,23.99,43.23,32.39,49.4,25.7,100,39.39,59.76,45.03,50.92
508,MOZ,Mozambique,2004,10.2,0.47,30.08,0,17.17,NA,NA,NA,NA,3.99,15.66,3.2,66.38,90.84,95.44,100,100,76,43.63,2.5,2.78,67.73,17.17,1.62,53.04,63.17,-911,29.65,3.99,2.5,28.84,29.91,29.48
104,MMR,Myanmar,2004,47.8,21.46,100,0,40.5,NA,NA,NA,NA,24.47,0,6.2,52.61,35.95,25.82,100,83.09,60,0,0,20.32,63.1,40.5,20.89,80,28.6,-911,0,24.47,0,41.5,18.13,27.48
516,NAM,Namibia,2004,39.8,4.5,100,NA,43.39,0.54,9.29,0,0,NA,21.46,40.2,41.24,100,100,100,96.76,0,31.51,13,35.74,78.99,43.39,20.12,50,80.41,0.54,26.48,-911,13,47.5,31.82,38.09
524,NPL,Nepal,2004,74.2,3.38,100,NA,43.63,NA,NA,NA,NA,63.12,NA,21,NA,61.79,42.63,42.49,10.79,76,NA,0,28.49,24.76,43.63,15.93,88,61.79,-911,-911,63.12,0,28.11,40.25,35.39
528,NLD,Netherlands,2004,100,100,9.79,NA,97.04,53.32,51.32,23.74,57.54,33.76,6.39,95,84.08,86.26,86.26,71.07,36.69,96,0,98.82,100,67.59,97.04,100,52.89,85.53,53.32,3.2,33.76,98.82,88.21,65.76,74.74
554,NZL,New Zealand,2004,100,42.55,43.42,36,92.25,62.94,63.47,35.01,63.15,100,13.45,95,63.15,83.93,84.27,100,100,96,0,77.9,100,98.33,92.25,71.28,69.71,66.84,62.94,6.72,100,77.9,87.29,66.08,74.56
558,NIC,Nicaragua,2004,73.4,11.91,100,NA,67.41,46.82,51.87,37.24,65.96,0,25.93,40,92.01,91.1,91.91,100,100,16,36.28,8.4,29.85,80,67.41,20.88,58,91.67,46.82,31.1,0,8.4,56.1,42.73,48.08
562,NER,Niger,2004,7.8,0,100,NA,4.74,NA,NA,NA,NA,NA,NA,2.8,NA,41.56,36.55,100,99.64,48,NA,0,3.58,67.48,4.74,1.79,74,41.56,-911,-911,-911,0,24.67,25.62,25.24
566,NGA,Nigeria,2004,46.2,5.51,100,50,14.28,70.55,90,90,31.66,29.16,28.19,27.2,45.96,75.96,58.22,100,89.21,84,24.51,1.08,9.44,72.14,14.28,7.48,92,57.54,70.55,26.35,29.16,1.08,31.3,42.44,37.99
578,NOR,Norway,2004,100,100,0,NA,97.65,75.65,65.82,15.48,95.33,32.52,12.23,95,58.21,74.41,75.7,100,100,92,28.37,77.05,100,98.33,97.65,100,46,69.44,75.65,20.3,32.52,77.05,98.66,63.12,77.33
512,OMN,Oman,2004,92.2,51.77,NA,0,79.24,21.64,0,67.9,49.9,NA,25.68,95,53.4,61.74,53.99,100,97.12,16,37.59,13.4,36.64,97.37,79.24,44.21,16,42.28,21.64,31.63,-911,13.4,73.61,25.88,44.97
586,PAK,Pakistan,2004,84.4,8.47,100,0,52.39,44.33,38.83,43.56,45.87,43.06,37.11,30,56.2,58.4,51.11,35.59,0,40,23.53,3.52,41.37,21.86,52.39,24.92,70,41.43,44.33,30.32,43.06,3.52,33.06,33.16,33.12
585,PLW,Palau,2004,54.2,62.22,NA,NA,71.11,1.02,2.42,0,NA,NA,16.67,99.4,0,65.92,65.92,100,100,4,100,40,53.06,99.8,71.11,57.64,4,43.95,1.02,58.33,-911,40,76.18,30.3,48.66
591,PAN,Panama,2004,86.2,21.62,NA,100,68.26,52.82,71.48,32.83,60.36,14.35,12.84,80.8,78.87,92.44,76.52,100,100,96,35.66,20.15,47.82,93.6,68.26,34.72,96,86.96,52.82,24.25,14.35,20.15,65.53,48.64,55.4
598,PNG,Papua New Guinea,2004,12.6,1.27,100,14,41.69,89.98,78.61,90,NA,45.05,39.39,21,61.96,14.23,12.52,100,100,12,74.05,0,0.25,73.67,41.69,0.76,56,25.68,89.98,56.72,45.05,0,38.7,41.89,40.62
600,PRY,Paraguay,2004,94,20.18,100,NA,61.88,44.09,46.91,16.3,98.84,0,NA,50.4,NA,31.2,31.46,100,100,84,NA,0.16,29.14,83.47,61.88,24.66,92,31.2,44.09,-911,0,0.16,56.67,26.07,38.31
604,PER,Peru,2004,77.2,20.45,100,56,49.61,16.71,41.91,23.2,0,32.52,14.75,56.8,66.05,78.42,65.46,100,87.05,76,36.31,20.98,29.64,81.28,49.61,25.04,88,66.48,16.71,25.53,32.52,20.98,51.98,36.25,42.54
608,PHL,Philippines,2004,75.8,22.27,36.48,40,58.37,35.73,78.85,30.28,46.15,31.35,29.29,48.2,78.05,63.89,76.24,100,96.04,72,26.72,0.53,42.68,81.41,58.37,32.48,54.24,64.54,35.73,28,31.35,0.53,57.42,33.85,43.28
616,POL,Poland,2004,100,45.08,4.95,NA,95.19,60.53,77.14,46.79,48.99,58.94,13.58,98,75.28,100,100,56.12,26.98,88,36.88,60.73,73.66,60.36,95.19,59.37,46.47,91.76,60.53,25.23,58.94,60.73,71.64,64,67.05
620,PRT,Portugal,2004,100,85.48,15.53,100,92.96,80.68,78.41,50.93,90,7.75,15.3,95,55.74,48.59,48.24,100,90.29,92,41.83,70.33,79.01,95.1,92.96,82.24,53.77,63.14,80.68,28.57,7.75,70.33,90.1,59.86,71.96
634,QAT,Qatar,2004,92.2,100,NA,NA,85.86,70.93,61.38,79.08,90,NA,0,98.8,0,12.7,12.7,100,79.5,88,0,67.32,100,92.77,85.86,100,88,8.47,70.93,0,-911,67.32,92.87,45.64,64.53
642,ROU,Romania,2004,100,24.65,2.91,NA,79.39,62.82,90,60.61,51.58,45.05,0,78.2,99.26,40.13,51.12,67.8,36.69,92,0,13.05,37.98,60.9,79.39,31.31,47.45,63.51,62.82,0,45.05,13.05,57.2,41.72,47.91
643,RUS,Russia,2004,100,24.08,16.87,0,76.85,61.02,90,26.94,47.77,35.07,5.52,98.2,87.99,60.88,64.02,97.8,80.22,4,7.7,21.5,60.53,92.07,76.85,42.3,10.44,53.22,61.02,6.61,35.07,21.5,70.41,38.62,51.34
646,RWA,Rwanda,2004,8,13.16,100,NA,21.28,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,94.96,20,NA,0,15.86,65.65,21.28,14.51,60,56.32,-911,-911,45.05,0,33.82,33.21,33.45
682,SAU,Saudi Arabia,2004,92.2,85.31,NA,NA,83.1,46.63,45.83,44.12,48.49,NA,27.3,95,81.1,100,100,100,84.89,84,0,28.54,63.22,93.3,83.1,74.26,84,93.7,46.63,13.65,-911,28.54,83.55,53.09,65.28
686,SEN,Senegal,2004,45,10.31,100,NA,22.42,NA,NA,NA,NA,NA,17.48,40.6,77.21,99.49,79.36,100,100,12,20.85,2.06,16.71,80.2,22.42,13.51,56,85.36,-911,19.16,-911,2.06,38.71,40.88,40.01
688,SRB,Serbia,2004,100,65.81,100,NA,80.99,62.92,76.57,55.3,75.2,100,NA,63.2,NA,99.78,99.12,70.06,42.45,84,NA,8.79,88.66,58.57,80.99,77.24,92,99.78,62.92,-911,100,8.79,72.26,63.86,67.22
690,SYC,Seychelles,2004,27.2,69.53,NA,100,79.59,26.83,22.14,33.06,NA,NA,11.46,95.8,42.26,75.01,72.4,100,100,40,95.93,3.96,62.67,98.6,79.59,66.1,40,72.42,26.83,53.69,-911,3.96,81.43,36.86,54.69
694,SLE,Sierra Leone,2004,10.2,0,100,NA,7.33,NA,NA,NA,NA,18.52,21.32,3.8,0,25.62,4.1,100,95.68,12,32.87,0,6.03,66.49,7.33,3.02,56,9.91,-911,27.09,18.52,0,25.62,13.12,18.12
702,SGP,Singapore,2004,70.6,98.02,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,88,0,99.65,100,98.33,100,99.01,88,46.33,86.85,0,-911,99.65,99.12,69.56,81.38
703,SVK,Slovakia,2004,100,94.97,12.41,NA,89.27,72.48,90,39.14,53.21,21.31,NA,95.8,NA,84.33,91.11,66.26,38.49,88,NA,57.64,97.38,66.85,89.27,96.17,50.2,84.33,72.48,-911,21.31,57.64,84.1,64.73,72.47
705,SVN,Slovenia,2004,100,100,6.97,NA,99.41,54.59,54.68,21.68,58.47,45.05,NA,91.2,NA,100,100,67.54,31.65,92,NA,53.99,91.97,63.46,99.41,95.99,49.48,100,54.59,-911,45.05,53.99,86.29,65.69,73.93
90,SLB,Solomon Islands,2004,17.2,3.46,100,0,46.44,NA,NA,NA,NA,35.07,35.71,11.2,39.17,3.46,3.46,100,100,12,100,0,25.6,70.4,46.44,14.53,56,11.52,-911,67.86,35.07,0,43.79,21.3,30.29
706,SOM,Somalia,2004,27.2,2.21,100,0,14.82,NA,NA,NA,NA,NA,0,3.2,0,3.43,3.56,100,94.96,0,0,3.96,0,66.05,14.82,1.11,50,1.75,-911,0,-911,3.96,27.33,6.04,14.56
710,ZAF,South Africa,2004,72.8,23.68,53.06,75,38.88,49.87,52.04,56.54,38.54,100,13.52,79,66.38,38.22,42.62,100,100,80,0,27.86,39.58,93,38.88,31.63,66.53,55.55,49.87,6.76,100,27.86,54.5,47.32,50.2
410,KOR,South Korea,2004,91.2,100,0,NA,91.25,41.55,43.55,11.91,41.53,33.76,5.49,100,78.45,35.47,35.47,49.87,20.86,68,20.93,83.68,59.66,56.91,91.25,79.83,34,49.8,41.55,13.21,33.76,83.68,76,50.16,60.49
724,ESP,Spain,2004,100,99.62,16.09,NA,93.39,81.84,77.96,69.8,89.97,45.05,25.73,95,73.21,50.34,46.11,100,85.25,92,29.69,92.83,98.92,93.42,93.39,99.27,54.04,56.56,81.84,27.71,45.05,92.83,95.36,67.78,78.81
144,LKA,Sri Lanka,2004,82.6,35.51,100,35,77.52,54.62,76.3,49.27,64.84,33.76,32.84,22,53.45,85.21,97.14,100,99.64,76,70.9,0,32.18,73.88,77.52,33.84,88,67.7,54.62,51.87,33.76,0,61.75,43.54,50.82
736,SDN,Sudan,2004,26.6,2.79,100,NA,25.96,NA,NA,NA,NA,NA,31.3,12.6,40.28,5.77,2.81,100,99.64,76,39.62,0,10.49,70.75,25.96,6.64,88,16.29,-911,35.46,-911,0,34.45,18.49,24.87
740,SUR,Suriname,2004,100,33.91,100,NA,59.68,52.76,82.78,40.15,NA,63.12,23.08,83.8,83.67,57.55,83.9,100,100,72,32.71,0.01,43.95,94.6,59.68,38.93,86,75.04,52.76,27.89,63.12,0.01,64.4,45.35,52.97
748,SWZ,Swaziland,2004,33.2,13.61,100,NA,23.52,14.04,68.53,13.59,NA,52.35,NA,39,NA,17.69,17.41,100,100,4,NA,55.5,10.5,79.67,23.52,12.05,52,17.69,14.04,-911,52.35,55.5,38.41,32.93,35.13
752,SWE,Sweden,2004,100,100,10.73,NA,100,77.34,77.67,29.51,76.93,14.35,8.42,95,88.54,45.42,48.59,100,96.4,92,37.05,87.86,100,97.13,100,100,51.36,60.85,77.34,22.74,14.35,87.86,99.04,62.79,77.29
756,CHE,Switzerland,2004,100,100,0,NA,98.62,78.14,67.91,38.47,98.63,49.65,NA,95,NA,97.79,99,77.09,49.28,92,NA,96.95,100,73.79,98.62,100,46,97.79,78.14,-911,49.65,96.95,90.8,83.87,86.64
760,SYR,Syria,2004,89.4,48.7,100,NA,79.14,59.1,35.2,69.32,39.05,3.3,0,97,63.28,3.76,3.28,79.76,56.12,76,0,82.17,39.39,77.63,79.14,44.05,88,23.44,59.1,0,3.3,82.17,66.94,45.91,54.32
999,TWN,Taiwan,2004,100,100,0,NA,88.81,57.69,64.79,46.67,48.45,49.65,20.19,100,47.54,67.65,67.65,71.85,48.2,72,32.39,4.59,100,73.35,88.81,100,36,60.95,57.69,26.29,49.65,4.59,87.39,40.2,59.08
762,TJK,Tajikistan,2004,99.4,50.99,100,NA,41.08,NA,NA,NA,NA,NA,NA,51,NA,24.28,33.94,95.22,78.06,44,NA,2.25,12.54,74.76,41.08,31.76,72,24.28,-911,-911,-911,2.25,49.2,18.61,30.84
834,TZA,Tanzania,2004,11.4,0,100,35,25.13,NA,NA,NA,NA,14.9,37.5,4.8,81.91,99.86,99.72,100,100,64,50.24,0.42,7.7,68.27,25.13,3.85,82,79.12,-911,43.87,14.9,0.42,32.42,39.82,36.86
764,THA,Thailand,2004,97.6,55.03,100,NA,83.8,46.05,42.41,42.91,52.4,25.34,58.33,63.8,82.35,74.14,47.62,81.63,56.47,80,15.71,16,52.62,67.3,83.8,53.83,90,68.04,46.05,37.02,25.34,16,68.31,43.26,53.28
626,TLS,Timor-Leste,2004,35.6,7.09,100,NA,38.66,NA,NA,NA,NA,31.35,22.37,8,0,20.16,20.16,100,100,0,98.92,0.3,10.71,69.33,38.66,8.9,50,13.44,-911,60.65,31.35,0.3,38.96,20.18,27.69
768,TGO,Togo,2004,21.4,0,77.17,NA,21.96,NA,NA,NA,NA,28.15,0,3.6,0,66.28,66.41,100,93.17,84,0,0,8.35,65.59,21.96,4.17,80.59,44.23,-911,0,28.15,0,30.57,23.87,26.55
776,TON,Tonga,2004,88.4,52.87,100,NA,69.63,41.88,7.52,43.04,NA,NA,26.83,49.2,82.08,94.2,94.2,100,100,4,100,27.06,79.38,83.07,69.63,66.13,52,90.16,41.88,63.41,-911,27.06,72.94,54.13,61.65
780,TTO,Trinidad and Tobago,2004,96.6,51.3,NA,100,59.99,32.54,26.96,11.34,51.79,17.88,31.25,95.8,45.68,96.18,92.05,100,100,96,51.18,5.25,49.97,98.6,59.99,50.64,96,83.48,32.54,41.22,17.88,5.25,69.74,41.03,52.51
788,TUN,Tunisia,2004,97,37.96,100,NA,83.23,54.38,66.86,47.71,66.57,100,26.14,96.4,67.02,7.4,18.81,100,87.77,76,22.5,27.77,47.71,94.72,83.23,42.83,88,31.08,54.38,24.32,100,27.77,73.59,45.14,56.52
792,TUR,Turkey,2004,100,43.6,14.77,25,57.83,46.52,55.37,40.62,43.4,52.35,19.82,92.8,75.4,13.55,14.12,89.51,68.71,88,25.4,48.93,60.69,83.67,57.83,52.14,51.39,32.02,46.52,22.61,52.35,48.93,64.55,41.93,50.98
795,TKM,Turkmenistan,2004,100,80.97,100,NA,46.75,61.67,79.84,69.25,44.76,NA,NA,98.2,NA,17.86,21.94,100,99.28,0,NA,9.8,23.73,99.16,46.75,52.35,50,17.86,61.67,-911,-911,9.8,66.09,31.04,45.06
800,UGA,Uganda,2004,11.4,5.32,67.28,100,23.63,NA,NA,NA,NA,4.34,NA,3.4,NA,88.24,88.6,100,92.81,12,NA,0.56,12.98,65.4,23.63,9.15,39.64,91.31,-911,-911,4.34,0.56,32.73,39.05,36.52
804,UKR,Ukraine,2004,97.6,58.86,100,NA,77.54,27.78,90,17.52,45.9,32.52,9.84,92.8,81.82,20.17,22.39,74.72,46.76,60,33.54,14.7,69.18,71.43,77.54,64.02,80,41.46,27.78,21.69,32.52,14.7,71,30.41,46.64
784,ARE,United Arab Emirates,2004,92.2,72.19,NA,NA,91.25,33.86,16.44,0,69.12,NA,39.08,98.2,96.94,94.8,94.61,98.1,76.62,92,39.67,67.06,92.68,90.97,91.25,82.43,92,95.45,33.86,39.37,-911,67.06,88.22,64.04,73.71
826,GBR,United Kingdom,2004,100,100,10.44,0,97.74,54.24,57.37,24.81,48.64,43.06,0,95,80.39,100,100,86.94,66.55,88,0,97.93,100,82.83,97.74,100,49.22,70.1,54.24,0,43.06,97.93,93.52,62.33,74.81
840,USA,United States of America,2004,100,91.9,24.14,44,93.11,56.45,54.67,29.84,60.18,14.35,11.59,95,100,49.57,59.81,94.31,74.1,80,7.74,63.66,79.5,87.8,93.11,85.7,52.07,63.35,56.45,9.67,14.35,63.66,88.87,50.87,66.07
858,URY,Uruguay,2004,97.2,71.83,52.12,NA,78.15,24.51,18.47,60.86,10.73,100,26.7,97.6,0,0.13,0.13,100,100,32,20.73,6.67,79.85,99.2,78.15,75.84,42.06,0.08,24.51,23.71,100,6.67,84.4,22.29,47.13
860,UZB,Uzbekistan,2004,100,63.91,100,NA,53.58,51.9,90,51.49,52.61,55.41,NA,83.6,NA,12.87,23.24,100,83.45,0,NA,0,38.51,89.02,53.58,51.21,50,12.87,51.9,-911,55.41,0,64.6,26.92,42
548,VUT,Vanuatu,2004,21,10.9,100,NA,60.65,NA,NA,NA,NA,74.82,32.69,17.2,33.72,24.34,24.34,100,100,4,91.19,27.06,28.73,72.4,60.65,19.81,52,27.46,-911,61.94,74.82,27.06,50.96,39.88,44.31
862,VEN,Venezuela,2004,100,47.37,100,86,67.14,43.59,47.13,19.22,57.04,33.76,31.19,98.2,85.66,100,100,100,98.2,80,28.76,14.94,49.32,98.8,67.14,48.35,90,92.92,43.59,29.98,33.76,14.94,71.43,48.73,57.81
704,VNM,Viet Nam,2004,91.8,18.05,18.05,43,64.81,44.51,3.03,46.08,41.43,17.25,23.95,32,72.93,36.46,21.17,79.76,59.71,88,25.91,0.14,31.68,57.16,64.81,24.87,53.02,43.39,44.51,24.93,17.25,0.14,48.95,28.88,36.91
887,YEM,Yemen,2004,42.6,10.12,100,NA,34.88,NA,NA,NA,NA,NA,39.02,63.4,64.21,3.29,3.29,100,84.53,84,36.65,0.49,9.36,82.64,34.88,9.74,92,23.59,-911,37.84,-911,0.49,42.42,22.16,30.26
894,ZMB,Zambia,2004,17.8,8.35,100,NA,19.94,NA,NA,NA,NA,13.28,NA,14.6,NA,100,100,100,99.64,64,NA,4.2,9.55,71.41,19.94,8.95,82,100,-911,-911,13.28,4.2,33.44,48.43,42.43
716,ZWE,Zimbabwe,2004,35.2,8.05,100,100,32.04,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.69,78,32.04,17.37,52,99.52,-911,-911,23.64,14.03,42.47,51.31,47.77
