code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
484,MEX,Mexico,2009,98.9,35.4,28.85,37,74.8,51.35,60.05,27.12,73.66,19.87,11.51,85.6,82.89,62.93,66.46,97.62,76.98,80,33.28,37.45,51.51,86.73,74.8,43.45,54.42,62.32,51.35,22.4,19.87,37.45,68.33,44.73,54.17
498,MDA,Moldova,2009,98.6,37.44,100,NA,74.9,63.16,81.55,49.64,90,100,NA,88.3,NA,7.51,7.14,85.45,63.67,48,NA,34.15,59.9,79.14,74.9,48.67,74,7.51,63.16,-911,100,34.15,67.57,44.34,53.63
496,MNG,Mongolia,2009,85.7,12.98,100,100,64.15,25.06,69.66,9.81,54.19,0,NA,27.7,NA,69.27,59.41,100,100,76,NA,19.8,32.56,75.9,64.15,22.77,88,73.25,25.06,-911,0,19.8,54.27,37.7,44.33
499,MNE,Montenegro,2009,100,46.31,100,NA,98.64,47.4,45.27,51.33,41.59,100,0,71.3,0,77.82,77,92.08,73.02,64,0,5.1,73.69,78.8,98.64,60,82,51.6,47.4,0,100,5.1,79.14,40.13,55.73
504,MAR,Morocco,2009,96.2,22.77,8.71,NA,62.57,49.4,45.9,44.54,59.1,100,23.63,97.3,61.05,6.9,9.6,100,98.2,84,17.61,39.39,29.23,98.5,62.57,26,46.35,25.85,49.4,20.62,100,39.39,62.36,43.04,50.77
508,MOZ,Mozambique,2009,14.2,1.07,40,0,20.88,NA,NA,NA,NA,3.99,5.03,4.7,66.38,90.84,95.44,100,100,84,44.02,2.5,3.95,68.23,20.88,2.51,62,63.17,-911,24.52,3.99,2.5,30.54,29.82,30.11
104,MMR,Myanmar,2009,48.8,26.7,100,0,44.05,NA,NA,NA,NA,24.47,0,7.7,52.61,36.02,25.86,83.13,62.95,60,0,0,28.26,51.26,44.05,27.48,80,28.62,-911,0,24.47,0,40.93,18.14,27.25
516,NAM,Namibia,2009,43.3,5.13,100,NA,51.55,0.54,9.29,0,0,NA,15.73,44.2,83.16,100,100,100,100,12,33.15,13,51.23,81.4,51.55,28.18,56,94.39,0.54,24.44,-911,13,53.71,35.81,42.97
524,NPL,Nepal,2009,75.7,5.44,100,NA,51.92,NA,NA,NA,NA,63.12,NA,18.5,NA,61.79,42.63,32.82,0,84,NA,0,34.75,17.11,51.92,20.09,92,61.79,-911,-911,63.12,0,29.71,40.55,36.21
528,NLD,Netherlands,2009,100,100,27.44,NA,99.78,53.32,51.32,23.74,57.54,33.76,2.65,95,84.08,87.23,87.23,82,58.63,96,0,98.82,100,78.55,99.78,100,61.72,86.18,53.32,1.32,33.76,98.82,92.78,66.17,76.81
554,NZL,New Zealand,2009,100,42.55,70.36,36,93.55,62.94,63.47,35.01,63.15,100,9.9,95,100,83.93,84.27,100,100,96,0,77.9,100,98.33,93.55,71.28,83.18,76.05,62.94,4.95,100,77.9,87.72,68.88,76.41
558,NIC,Nicaragua,2009,73.9,12.8,100,NA,72.24,46.82,51.87,37.24,65.96,0,30,45,92.01,91.1,91.91,100,99.64,76,34.66,8.4,33.21,81.55,72.24,23,88,91.67,46.82,32.33,0,8.4,58.93,44.36,50.18
562,NER,Niger,2009,8.8,0,100,NA,9.8,NA,NA,NA,NA,NA,NA,3.8,NA,41.56,36.55,100,98.56,56,NA,0,5.42,67.45,9.8,2.71,78,41.56,-911,-911,-911,0,26.65,25.98,26.25
566,NGA,Nigeria,2009,47.7,4.94,18.42,50,19.45,70.55,90,90,31.66,29.16,30,26.2,45.96,75.96,58.22,100,85.61,84,23.14,1.08,11.02,70.6,19.45,7.98,51.21,57.54,70.55,26.57,29.16,1.08,32.68,40.43,37.33
578,NOR,Norway,2009,100,100,0,NA,100,75.65,65.82,15.48,95.33,32.52,13.26,95,60.38,75,76.4,100,100,92,26.9,77.05,100,98.33,100,100,46,70.59,75.65,20.08,32.52,77.05,99.44,63.38,77.81
512,OMN,Oman,2009,93.7,66.91,NA,0,86.44,21.64,0,67.9,49.9,NA,7.41,95,53.4,61.74,53.99,100,89.21,24,37.63,13.4,44.23,94.74,86.44,55.57,24,42.28,21.64,22.52,-911,13.4,78.92,25.32,46.76
586,PAK,Pakistan,2009,89.9,10.4,100,0,63.96,44.33,38.83,43.56,45.87,43.06,1.07,35,56.2,58.4,51.11,33.44,0,48,24.85,3.52,44.49,22.81,63.96,27.45,74,41.43,44.33,12.96,43.06,3.52,38.07,31.62,34.2
585,PLW,Palau,2009,55.7,100,NA,NA,74.63,1.02,2.42,0,NA,NA,0,99.9,0,65.92,65.92,100,100,4,100,40,57.29,99.97,74.63,78.64,4,43.95,1.02,50,-911,40,84.41,29.38,51.39
591,PAN,Panama,2009,87.7,23.53,NA,100,71.1,52.82,71.48,32.83,60.36,14.35,25.44,81.8,78.87,92.44,76.52,100,100,96,36.01,20.15,53,93.93,71.1,38.26,96,86.96,52.82,30.73,14.35,20.15,67.77,49.29,56.68
598,PNG,Papua New Guinea,2009,14.6,1.23,100,14,45.04,89.98,78.61,90,NA,45.05,22.02,26,61.97,14.23,12.52,100,99.64,12,78.57,0,1.14,75.21,45.04,1.18,56,25.68,89.98,50.29,45.05,0,40.48,41.25,40.94
600,PRY,Paraguay,2009,96.5,23.49,100,NA,63.13,44.09,46.91,16.3,98.84,0,NA,50.9,NA,31.2,31.46,100,100,84,NA,0.16,35.52,83.63,63.13,29.5,92,31.2,44.09,-911,0,0.16,58.76,26.07,39.14
604,PER,Peru,2009,83.7,23.12,100,56,52.34,16.71,41.91,23.2,0,32.52,27.51,62.8,70.61,79.83,68.06,100,88.13,84,36.03,20.98,32.67,83.64,52.34,27.89,92,68.62,16.71,31.77,32.52,20.98,54.63,37.61,44.41
608,PHL,Philippines,2009,81.8,25.57,36.19,40,61.44,35.73,78.85,30.28,46.15,31.35,15.51,49.7,78.56,63.89,76.24,100,96.76,72,26.54,0.53,47.34,82.15,61.44,36.45,54.1,64.67,35.73,21.03,31.35,0.53,60.02,33.17,43.91
616,POL,Poland,2009,100,44.95,26.08,NA,97.69,60.53,77.14,46.79,48.99,58.94,16.67,95.5,75.28,100,100,75.1,47.84,96,36.38,60.73,73.66,72.81,97.69,59.31,61.04,91.76,60.53,26.52,58.94,60.73,76.6,64.85,69.55
620,PRT,Portugal,2009,100,100,29.3,100,98.85,80.68,78.41,50.93,90,7.75,18.43,95,58.33,50.29,48.8,100,98.92,92,41.61,70.33,88.52,97.97,98.85,94.26,60.65,64.35,80.68,30.02,7.75,70.33,97.03,60.65,75.2
634,QAT,Qatar,2009,93.7,100,NA,NA,89.25,70.93,61.38,79.08,90,NA,0,99.8,0,12.7,12.7,80.21,53.96,88,0,67.32,100,77.99,89.25,100,88,8.47,70.93,0,-911,67.32,89.08,45.64,63.02
642,ROU,Romania,2009,100,24.66,37,NA,84.22,62.82,90,60.61,51.58,45.05,0,82.2,99.26,40.13,51.12,79.32,54.68,92,0,13.05,37.99,72.06,84.22,31.32,64.5,63.51,62.82,0,45.05,13.05,62.53,42.58,50.56
643,RUS,Russia,2009,100,23.49,17.35,0,82.01,61.02,90,26.94,47.77,35.07,21.06,99.7,88.21,61.08,64.28,100,84.89,4,8.14,21.5,65.67,94.86,82.01,44.58,10.67,53.39,61.02,14.6,35.07,21.5,73.82,39.48,53.22
646,RWA,Rwanda,2009,10.5,16.22,100,NA,31.96,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,91.73,20,NA,0,16.58,64.58,31.96,16.4,60,56.32,-911,-911,45.05,0,37.65,33.21,34.98
682,SAU,Saudi Arabia,2009,93.7,100,NA,NA,92.98,46.63,45.83,44.12,48.49,NA,13.24,95,81.1,100,100,90.89,71.58,84,0,28.54,66.97,85.82,92.98,83.48,84,93.7,46.63,6.62,-911,28.54,87.43,52.31,66.36
686,SEN,Senegal,2009,55,11.88,22.9,NA,33.72,NA,NA,NA,NA,NA,19.4,47.6,77.21,99.49,79.36,100,100,12,21.56,2.06,19.3,82.53,33.72,15.59,17.45,85.36,-911,20.48,-911,2.06,43.95,38.12,40.45
688,SRB,Serbia,2009,100,68.87,100,NA,83.53,62.92,76.57,55.3,75.2,100,NA,67.2,NA,32.69,32.47,81.36,59.71,92,NA,8.79,86.82,69.42,83.53,77.84,96,32.69,62.92,-911,100,8.79,76.93,45.44,58.04
690,SYC,Seychelles,2009,28.7,69.53,NA,100,81.93,26.83,22.14,33.06,NA,NA,1.16,99.3,42.26,75.01,72.4,100,100,48,96.77,3.96,62.67,99.77,81.93,66.1,48,72.42,26.83,48.96,-911,3.96,82.6,36.78,55.1
694,SLE,Sierra Leone,2009,11.7,0,100,NA,10.56,NA,NA,NA,NA,18.52,20.79,2.3,0,25.62,4.1,100,100,12,31.38,0,8.47,67.43,10.56,4.24,56,9.91,-911,26.09,18.52,0,27.41,12.98,18.75
702,SGP,Singapore,2009,72.6,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2009,100,94.89,31.46,NA,91.95,72.48,90,39.14,53.21,21.31,NA,99.3,NA,84.33,91.11,78.87,52.88,88,NA,57.64,99.88,77.02,91.95,97.38,59.73,84.33,72.48,-911,21.31,57.64,88.78,65.25,74.67
705,SVN,Slovenia,2009,100,100,24.5,NA,100,54.59,54.68,21.68,58.47,45.05,NA,95.2,NA,100,100,86.84,63.31,92,NA,53.99,91.94,81.78,100,95.97,58.25,100,54.59,-911,45.05,53.99,92.58,66.18,76.74
90,SLB,Solomon Islands,2009,18.7,3.89,100,0,52.66,NA,NA,NA,NA,35.07,9.57,10.2,53.41,8.45,8.45,100,100,12,99.77,0,26,70.07,52.66,14.95,56,17.58,-911,54.67,35.07,0,45.89,21.56,31.29
706,SOM,Somalia,2009,28.7,2.47,100,0,17.11,NA,NA,NA,NA,NA,0,4.7,0,3.43,3.56,100,95.68,0,0,3.96,0,66.79,17.11,1.23,50,1.75,-911,0,-911,3.96,28.38,6.04,14.98
710,ZAF,South Africa,2009,81.3,25.65,73.53,75,41.84,49.87,52.04,56.54,38.54,100,4.99,84,100,38.22,42.62,100,95.68,88,0,27.86,44.68,93.23,41.84,35.16,80.76,63.96,49.87,2.5,100,27.86,56.74,49.71,52.52
410,KOR,South Korea,2009,92.7,100,2.03,NA,94.13,41.55,43.55,11.91,41.53,33.76,27.76,100,78.58,36.29,36.29,51.53,22.66,92,20.54,83.68,71.34,58.06,94.13,85.67,47.01,50.39,41.55,24.15,33.76,83.68,79.29,52.05,62.94
724,ESP,Spain,2009,100,99.76,29.91,NA,94.99,81.84,77.96,69.8,89.97,45.05,23.32,95,73.21,50.34,46.11,100,96.04,92,24.8,92.83,98.92,97.01,94.99,99.34,60.95,56.56,81.84,24.06,45.05,92.83,97.11,67.76,79.5
144,LKA,Sri Lanka,2009,84.6,44.1,100,35,81.39,54.62,76.3,49.27,64.84,33.76,39.19,24.5,53.45,85.21,97.14,100,91.37,84,74.87,0,42.85,71.96,81.39,43.48,92,67.7,54.62,57.03,33.76,0,65.61,44.26,52.8
736,SDN,Sudan,2009,28.6,2.34,29.53,NA,28.88,NA,NA,NA,NA,NA,0,19.6,40.28,5.77,2.81,100,99.64,84,42.27,0,8.51,73.08,28.88,5.43,56.77,16.29,-911,21.14,-911,0,35.8,13.88,22.65
740,SUR,Suriname,2009,100,34.98,100,NA,61.75,52.76,82.78,40.15,NA,63.12,0,87.3,83.67,57.55,83.9,100,100,72,33.45,0.01,46.75,95.77,61.75,40.87,86,75.04,52.76,16.73,63.12,0.01,66.13,44.24,52.99
748,SWZ,Swaziland,2009,34.7,14.75,100,NA,27.36,14.04,68.53,13.59,NA,52.35,NA,44,NA,17.69,17.41,100,100,16,NA,55.5,16.5,81.33,27.36,15.62,58,17.69,14.04,-911,52.35,55.5,41.44,33.27,36.54
752,SWE,Sweden,2009,100,100,29.46,NA,99.93,77.34,77.67,29.51,76.93,14.35,11.29,95,89.54,46.91,49.95,100,97.48,92,38.83,87.86,100,97.49,99.93,100,60.73,62.13,77.34,25.06,14.35,87.86,99.14,63.81,77.94
756,CHE,Switzerland,2009,100,100,1.94,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,99.74,99.88,91.54,70.86,92,NA,96.95,100,85.8,100,100,46.97,99.74,78.14,-911,49.65,96.95,95.27,84.47,88.79
760,SYR,Syria,2009,92.4,56.55,100,NA,80.32,59.1,35.2,69.32,39.05,3.3,0,99.5,63.28,3.76,3.28,69.03,39.21,84,0,82.17,41.51,69.25,80.32,49.03,92,23.44,59.1,0,3.3,82.17,66.2,46.11,54.14
999,TWN,Taiwan,2009,100,100,8.78,NA,92.73,57.69,64.79,46.67,48.45,49.65,14.56,100,78.86,67.65,67.65,75.01,51.44,72,34.6,4.59,100,75.48,92.73,100,40.39,71.39,57.69,24.58,49.65,4.59,89.4,42.86,61.48
762,TJK,Tajikistan,2009,99.9,58.79,100,NA,43.4,NA,NA,NA,NA,NA,NA,63.5,NA,24.28,33.94,82.19,58.63,52,NA,2.25,14.06,68.11,43.4,36.42,76,24.28,-911,-911,-911,2.25,49.31,18.97,31.11
834,TZA,Tanzania,2009,14.4,0,38.63,35,31.96,NA,NA,NA,NA,14.9,0,5.8,81.91,99.86,99.72,100,99.64,88,52.41,0.42,7.46,68.48,31.96,3.73,63.31,79.12,-911,26.2,14.9,0.42,34.72,36.22,35.62
764,THA,Thailand,2009,99.6,54.84,32.26,NA,86.77,46.05,42.41,42.91,52.4,25.34,24.73,72.3,82.82,76.12,51.63,79.32,52.16,92,16.23,16,60.5,67.93,86.77,57.67,62.13,70.19,46.05,20.48,25.34,16,70.79,40.75,52.76
626,TLS,Timor-Leste,2009,37.6,7.33,100,NA,47.35,NA,NA,NA,NA,31.35,25.23,8,79.51,50.89,50.89,100,100,0,98.92,0.3,14.98,69.33,47.35,11.15,50,60.43,-911,62.08,31.35,0.3,42.61,36.03,38.67
768,TGO,Togo,2009,26.9,0,100,NA,24.6,NA,NA,NA,NA,28.15,0,5.6,0,66.28,66.41,100,94.24,84,0,0,9.76,66.61,24.6,4.88,92,44.23,-911,0,28.15,0,32.03,24.63,27.59
776,TON,Tonga,2009,91.4,50.47,100,NA,71.45,41.88,7.52,43.04,NA,NA,4.76,55.7,82.09,97.2,97.2,100,100,12,78.94,27.06,84.22,85.23,71.45,67.34,56,92.16,41.88,41.85,-911,27.06,74.68,52.51,61.38
780,TTO,Trinidad and Tobago,2009,98.6,51.06,NA,100,61.88,32.54,26.96,11.34,51.79,17.88,0,99.3,45.68,96.18,92.05,100,100,96,49.16,5.25,53.02,99.77,61.88,52.04,96,83.48,32.54,24.58,17.88,5.25,71.23,39.36,52.11
788,TUN,Tunisia,2009,99.5,43.35,100,NA,89.03,54.38,66.86,47.71,66.57,100,11.04,99.4,67.02,7.4,18.81,100,98.2,76,26.76,27.77,58.19,99.2,89.03,50.77,88,31.08,54.38,18.9,100,27.77,79.67,44.6,58.63
792,TUR,Turkey,2009,100,47,10.49,25,63.84,46.52,55.37,40.62,43.4,52.35,24.39,96.3,75.4,13.58,14.15,90.04,70.5,96,23.02,48.93,87.33,85.61,63.84,67.16,53.25,32.03,46.52,23.7,52.35,48.93,72.2,42.14,54.16
795,TKM,Turkmenistan,2009,100,85.01,100,NA,47.42,61.67,79.84,69.25,44.76,NA,NA,99.7,NA,17.86,21.94,100,98.2,0,NA,9.8,18.25,99.3,47.42,51.63,50,17.86,61.67,-911,-911,9.8,66.12,31.04,45.07
800,UGA,Uganda,2009,14.4,5.93,100,100,28.46,NA,NA,NA,NA,4.34,NA,3.9,NA,88.24,88.6,100,96.76,16,NA,0.56,18.89,66.89,28.46,12.41,58,91.31,-911,-911,4.34,0.56,35.92,40.46,38.65
804,UKR,Ukraine,2009,99.6,57.23,39.71,NA,82.16,27.78,90,17.52,45.9,32.52,12.09,96.3,81.82,20.17,22.39,86.04,63.67,68,42.48,14.7,73.3,82,82.16,65.26,53.86,41.46,27.78,27.29,32.52,14.7,76.47,29.66,48.39
784,ARE,United Arab Emirates,2009,93.7,72.01,NA,NA,94.68,33.86,16.44,0,69.12,NA,7.47,99.7,100,94.8,94.61,89.09,64.39,92,39.24,67.06,92.75,84.39,94.68,82.38,92,96.47,33.86,23.36,-911,67.06,87.15,62.54,72.38
826,GBR,United Kingdom,2009,100,100,25.44,0,99.1,54.24,57.37,24.81,48.64,43.06,0,95,80.39,100,100,100,88.13,96,0,97.93,100,94.38,99.1,100,60.72,70.1,54.24,0,43.06,97.93,97.83,62.91,76.88
840,USA,United States of America,2009,100,92.17,38.18,44,94.49,56.45,54.67,29.84,60.18,14.35,3.36,95,100,49.58,59.81,100,86.69,80,5.28,63.66,80.36,93.9,94.49,86.27,59.09,63.35,56.45,4.32,14.35,63.66,91.55,50.69,67.03
858,URY,Uruguay,2009,98.7,79.37,52.12,NA,79.39,24.51,18.47,60.86,10.73,100,23.08,99.6,64.96,1.56,1.58,100,100,84,20.79,6.67,91.39,99.87,79.39,85.38,68.06,22.7,24.51,21.93,100,6.67,88.21,29.07,52.72
860,UZB,Uzbekistan,2009,100,100,100,NA,54.22,51.9,90,51.49,52.61,55.41,NA,88.1,NA,12.87,23.24,90.41,69.78,0,NA,0,37.2,82.76,54.22,68.6,50,12.87,51.9,-911,55.41,0,68.53,26.92,43.57
548,VUT,Vanuatu,2009,23.5,14.21,100,NA,66.41,NA,NA,NA,NA,74.82,12.7,16.2,33.72,24.34,24.34,100,100,12,94.63,27.06,38.6,72.07,66.41,26.4,56,27.46,-911,53.66,74.82,27.06,54.96,39.04,45.41
862,VEN,Venezuela,2009,100,48.15,100,86,69.12,43.59,47.13,19.22,57.04,33.76,10.31,99.7,85.66,100,100,100,99.28,88,28.76,14.94,49.87,99.66,69.12,49.01,94,92.92,43.59,19.53,33.76,14.94,72.6,47.89,57.77
704,VNM,Viet Nam,2009,95.3,23.96,28.5,43,61.71,44.51,3.03,46.08,41.43,17.25,13.66,42,72.93,36.46,21.17,62.54,44.6,88,25.77,0.14,48.09,49.72,61.71,36.02,58.25,43.39,44.51,19.72,17.25,0.14,49.15,28.62,36.83
887,YEM,Yemen,2009,44.6,12.99,100,NA,37.86,NA,NA,NA,NA,NA,26.9,66.4,64.21,3.29,3.29,95.57,78.42,84,36.41,0.49,7.93,80.13,37.86,10.46,92,23.59,-911,31.66,-911,0.49,42.82,21.21,29.85
894,ZMB,Zambia,2009,18.8,8.61,13.66,NA,23.63,NA,NA,NA,NA,13.28,NA,16.6,NA,100,100,100,97.84,72,NA,4.2,12.36,71.48,23.63,10.48,42.83,100,-911,-911,13.28,4.2,35.2,45.41,41.33
716,ZWE,Zimbabwe,2009,36.7,8.02,100,100,38.62,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.89,78,38.62,17.46,52,99.52,-911,-911,23.64,14.03,44.69,51.31,48.66
